Weight: 61 | Time now: 1.109781 |End 
Weight: 61 | Time now: 1.659781 |End 
Weight: 61 | Time now: 2.209781 |End 
Weight: 61 | Time now: 2.759781 |End 
Weight: 61 | Time now: 3.309781 |End 
Weight: 61 | Time now: 3.859781 |End 
Weight: 61 | Time now: 4.409781 |End 
Weight: 61 | Time now: 4.959781 |End 
Weight: 61 | Time now: 5.509781 |End 
Weight: 61 | Time now: 6.209781 |End 
Weight: 61 | Time now: 6.759781 |End 
Weight: 61 | Time now: 7.309781 |End 
Weight: 61 | Time now: 8.909781 |End 
Weight: 61 | Time now: 9.459781 |End 
Weight: 61 | Time now: 10.009781 |End 
Weight: 61 | Time now: 11.609781 |End 
Weight: 61 | Time now: 12.159781 |End 
Weight: 61 | Time now: 12.709781 |End 
Weight: 61 | Time now: 13.259781 |End 
Weight: 61 | Time now: 13.809781 |End 
Weight: 61 | Time now: 14.359781 |End 
Weight: 61 | Time now: 14.909781 |End 
Weight: 61 | Time now: 15.459781 |End 
Weight: 61 | Time now: 16.009781 |End 
Weight: 61 | Time now: 16.559781 |End 
Weight: 61 | Time now: 17.109781 |End 
Weight: 61 | Time now: 17.659781 |End 
Weight: 61 | Time now: 19.259781 |End 
Weight: 61 | Time now: 21.159781 |End 
Weight: 61 | Time now: 21.709781 |End 
Weight: 61 | Time now: 22.259781 |End 
Weight: 61 | Time now: 22.809781 |End 
Weight: 61 | Time now: 23.359781 |End 
Weight: 61 | Time now: 23.909781 |End 
Weight: 61 | Time now: 24.459781 |End 
Weight: 61 | Time now: 26.059781 |End 
Weight: 61 | Time now: 26.609781 |End 
Weight: 61 | Time now: 27.159781 |End 
Weight: 61 | Time now: 27.709781 |End 
Weight: 61 | Time now: 28.259781 |End 
Weight: 61 | Time now: 30.159781 |End 
Weight: 61 | Time now: 30.709781 |End 
Weight: 61 | Time now: 31.259781 |End 
Weight: 61 | Time now: 31.809781 |End 
Weight: 61 | Time now: 32.359781 |End 
Weight: 61 | Time now: 33.959781 |End 
Weight: 61 | Time now: 34.509781 |End 
Weight: 61 | Time now: 36.109781 |End 
Weight: 61 | Time now: 36.659781 |End 
Weight: 61 | Time now: 37.209781 |End 
Weight: 61 | Time now: 37.759781 |End 
Weight: 61 | Time now: 38.309781 |End 
Weight: 61 | Time now: 40.459781 |End 
Weight: 61 | Time now: 41.009781 |End 
Weight: 61 | Time now: 41.559781 |End 
Weight: 61 | Time now: 42.109781 |End 
Weight: 61 | Time now: 42.659781 |End 
Weight: 61 | Time now: 43.209781 |End 
Weight: 61 | Time now: 43.759781 |End 
Weight: 61 | Time now: 44.309781 |End 
Weight: 61 | Time now: 44.859781 |End 
Weight: 61 | Time now: 45.409781 |End 
Weight: 61 | Time now: 45.959781 |End 
Weight: 61 | Time now: 46.509781 |End 
