Sent  | Time SentFromHere: 36.619750 | End 
Sent  | Time SentFromHere: 39.819750 | End 
Sent  | Time SentFromHere: 41.564800 | End 
Sent  | Time SentFromHere: 43.164800 | End 
Sent  | Time SentFromHere: 44.764800 | End 
Sent  | Time SentFromHere: 46.519749 | End 
Sent  | Time SentFromHere: 46.914800 | End 
Sent  | Time SentFromHere: 46.933686 | End 
Sent  | Time SentFromHere: 46.961366 | End 
Sent  | Time SentFromHere: 47.002886 | End 
Sent  | Time SentFromHere: 47.044406 | End 
Sent  | Time SentFromHere: 47.058246 | End 
Sent  | Time SentFromHere: 47.085926 | End 
Sent  | Time SentFromHere: 47.090566 | End 
Sent  | Time SentFromHere: 47.464800 | End 
Sent  | Time SentFromHere: 49.064800 | End 
Sent  | Time SentFromHere: 50.664800 | End 
Sent  | Time SentFromHere: 53.864800 | End 
Sent  | Time SentFromHere: 55.464800 | End 
Sent  | Time SentFromHere: 55.634473 | End 
Sent  | Time SentFromHere: 55.651164 | End 
Sent  | Time SentFromHere: 55.665004 | End 
Sent  | Time SentFromHere: 55.678843 | End 
Sent  | Time SentFromHere: 55.692683 | End 
Sent  | Time SentFromHere: 55.706523 | End 
Sent  | Time SentFromHere: 55.720363 | End 
Sent  | Time SentFromHere: 55.748042 | End 
Sent  | Time SentFromHere: 55.761882 | End 
Sent  | Time SentFromHere: 55.775722 | End 
Sent  | Time SentFromHere: 55.789562 | End 
Sent  | Time SentFromHere: 55.858760 | End 
Sent  | Time SentFromHere: 55.872600 | End 
Sent  | Time SentFromHere: 55.900280 | End 
Sent  | Time SentFromHere: 55.914119 | End 
Sent  | Time SentFromHere: 56.014800 | End 
Sent  | Time SentFromHere: 56.564800 | End 
Sent  | Time SentFromHere: 56.719654 | End 
Sent  | Time SentFromHere: 56.764000 | End 
Sent  | Time SentFromHere: 56.777840 | End 
Sent  | Time SentFromHere: 56.791680 | End 
Sent  | Time SentFromHere: 56.805520 | End 
Sent  | Time SentFromHere: 57.114800 | End 
Sent  | Time SentFromHere: 57.269644 | End 
Sent  | Time SentFromHere: 57.664800 | End 
Sent  | Time SentFromHere: 58.214800 | End 
Sent  | Time SentFromHere: 58.369626 | End 
Sent  | Time SentFromHere: 58.764800 | End 
Sent  | Time SentFromHere: 58.919617 | End 
Sent  | Time SentFromHere: 59.314800 | End 
Sent  | Time SentFromHere: 59.469608 | End 
Sent  | Time SentFromHere: 59.864800 | End 
Sent  | Time SentFromHere: 60.019600 | End 
Sent  | Time SentFromHere: 60.414800 | End 
Sent  | Time SentFromHere: 60.569592 | End 
Sent  | Time SentFromHere: 60.964800 | End 
Sent  | Time SentFromHere: 61.119585 | End 
Sent  | Time SentFromHere: 61.514800 | End 
Sent  | Time SentFromHere: 61.669578 | End 
Sent  | Time SentFromHere: 62.064800 | End 
Sent  | Time SentFromHere: 62.219571 | End 
Sent  | Time SentFromHere: 62.236135 | End 
Sent  | Time SentFromHere: 62.249975 | End 
Sent  | Time SentFromHere: 62.263815 | End 
Sent  | Time SentFromHere: 62.277655 | End 
Sent  | Time SentFromHere: 62.291495 | End 
Sent  | Time SentFromHere: 62.319174 | End 
Sent  | Time SentFromHere: 62.333014 | End 
Sent  | Time SentFromHere: 62.346854 | End 
Sent  | Time SentFromHere: 62.614800 | End 
Sent  | Time SentFromHere: 62.769565 | End 
Sent  | Time SentFromHere: 62.786121 | End 
Sent  | Time SentFromHere: 63.164800 | End 
Sent  | Time SentFromHere: 63.319559 | End 
Sent  | Time SentFromHere: 63.336108 | End 
Sent  | Time SentFromHere: 63.714800 | End 
Sent  | Time SentFromHere: 63.869554 | End 
Sent  | Time SentFromHere: 64.214800 | End 
Sent  | Time SentFromHere: 64.419549 | End 
Sent  | Time SentFromHere: 64.436085 | End 
Sent  | Time SentFromHere: 64.764800 | End 
Sent  | Time SentFromHere: 64.969544 | End 
Sent  | Time SentFromHere: 65.314800 | End 
Sent  | Time SentFromHere: 65.519540 | End 
Sent  | Time SentFromHere: 65.536064 | End 
Sent  | Time SentFromHere: 65.864800 | End 
Sent  | Time SentFromHere: 66.069536 | End 
Sent  | Time SentFromHere: 66.414800 | End 
Sent  | Time SentFromHere: 66.619532 | End 
Sent  | Time SentFromHere: 66.636046 | End 
Sent  | Time SentFromHere: 66.964800 | End 
Sent  | Time SentFromHere: 67.169528 | End 
Sent  | Time SentFromHere: 67.186038 | End 
Sent  | Time SentFromHere: 67.514800 | End 
Sent  | Time SentFromHere: 67.719525 | End 
Sent  | Time SentFromHere: 68.064800 | End 
Sent  | Time SentFromHere: 68.269522 | End 
Sent  | Time SentFromHere: 68.286024 | End 
Sent  | Time SentFromHere: 68.614800 | End 
Sent  | Time SentFromHere: 68.819519 | End 
Sent  | Time SentFromHere: 69.164800 | End 
Sent  | Time SentFromHere: 69.369516 | End 
Sent  | Time SentFromHere: 69.386012 | End 
Sent  | Time SentFromHere: 69.714800 | End 
Sent  | Time SentFromHere: 69.919514 | End 
Sent  | Time SentFromHere: 70.264800 | End 
Sent  | Time SentFromHere: 70.469512 | End 
Sent  | Time SentFromHere: 70.486001 | End 
Sent  | Time SentFromHere: 70.814800 | End 
Sent  | Time SentFromHere: 71.019510 | End 
Sent  | Time SentFromHere: 71.364800 | End 
Sent  | Time SentFromHere: 71.569508 | End 
Sent  | Time SentFromHere: 71.585992 | End 
Sent  | Time SentFromHere: 71.914800 | End 
Sent  | Time SentFromHere: 72.119506 | End 
Sent  | Time SentFromHere: 72.135988 | End 
Sent  | Time SentFromHere: 72.464800 | End 
Sent  | Time SentFromHere: 72.669504 | End 
Sent  | Time SentFromHere: 73.014800 | End 
Sent  | Time SentFromHere: 73.219503 | End 
Sent  | Time SentFromHere: 73.235982 | End 
Sent  | Time SentFromHere: 73.564800 | End 
Sent  | Time SentFromHere: 73.769502 | End 
Sent  | Time SentFromHere: 74.114800 | End 
Sent  | Time SentFromHere: 74.319501 | End 
Sent  | Time SentFromHere: 74.335976 | End 
Sent  | Time SentFromHere: 74.664800 | End 
Sent  | Time SentFromHere: 74.869500 | End 
Sent  | Time SentFromHere: 75.214800 | End 
Sent  | Time SentFromHere: 75.419499 | End 
Sent  | Time SentFromHere: 75.435972 | End 
Sent  | Time SentFromHere: 75.764800 | End 
Sent  | Time SentFromHere: 75.969498 | End 
Sent  | Time SentFromHere: 76.314800 | End 
Sent  | Time SentFromHere: 76.519497 | End 
Sent  | Time SentFromHere: 76.535969 | End 
Sent  | Time SentFromHere: 76.864800 | End 
Sent  | Time SentFromHere: 77.069497 | End 
Sent  | Time SentFromHere: 77.414800 | End 
Sent  | Time SentFromHere: 77.619497 | End 
Sent  | Time SentFromHere: 77.635968 | End 
Sent  | Time SentFromHere: 77.964800 | End 
Sent  | Time SentFromHere: 78.169497 | End 
Sent  | Time SentFromHere: 78.185967 | End 
Sent  | Time SentFromHere: 78.514800 | End 
Sent  | Time SentFromHere: 78.719497 | End 
Sent  | Time SentFromHere: 79.064800 | End 
Sent  | Time SentFromHere: 79.269497 | End 
Sent  | Time SentFromHere: 79.285968 | End 
Sent  | Time SentFromHere: 79.614800 | End 
Sent  | Time SentFromHere: 79.819497 | End 
Sent  | Time SentFromHere: 80.164800 | End 
Sent  | Time SentFromHere: 80.369497 | End 
Sent  | Time SentFromHere: 80.385969 | End 
Sent  | Time SentFromHere: 80.714800 | End 
Sent  | Time SentFromHere: 80.919497 | End 
Sent  | Time SentFromHere: 81.264800 | End 
Sent  | Time SentFromHere: 81.469497 | End 
Sent  | Time SentFromHere: 81.485969 | End 
Sent  | Time SentFromHere: 81.814800 | End 
Sent  | Time SentFromHere: 82.019497 | End 
Sent  | Time SentFromHere: 82.364800 | End 
Sent  | Time SentFromHere: 82.569497 | End 
Sent  | Time SentFromHere: 82.585969 | End 
Sent  | Time SentFromHere: 82.914800 | End 
Sent  | Time SentFromHere: 83.119497 | End 
Sent  | Time SentFromHere: 83.135969 | End 
Sent  | Time SentFromHere: 83.464800 | End 
Sent  | Time SentFromHere: 83.669497 | End 
Sent  | Time SentFromHere: 84.014800 | End 
Sent  | Time SentFromHere: 84.219497 | End 
Sent  | Time SentFromHere: 84.235969 | End 
Sent  | Time SentFromHere: 84.564800 | End 
Sent  | Time SentFromHere: 84.769497 | End 
Sent  | Time SentFromHere: 85.114800 | End 
Sent  | Time SentFromHere: 85.319497 | End 
Sent  | Time SentFromHere: 85.335969 | End 
Sent  | Time SentFromHere: 85.664800 | End 
Sent  | Time SentFromHere: 85.869497 | End 
Sent  | Time SentFromHere: 86.214800 | End 
Sent  | Time SentFromHere: 86.419497 | End 
Sent  | Time SentFromHere: 86.435969 | End 
Sent  | Time SentFromHere: 86.764800 | End 
Sent  | Time SentFromHere: 86.969497 | End 
Sent  | Time SentFromHere: 87.314800 | End 
Sent  | Time SentFromHere: 87.519497 | End 
Sent  | Time SentFromHere: 87.535969 | End 
Sent  | Time SentFromHere: 87.864800 | End 
Sent  | Time SentFromHere: 88.069497 | End 
Sent  | Time SentFromHere: 88.414800 | End 
Sent  | Time SentFromHere: 88.619497 | End 
Sent  | Time SentFromHere: 88.635969 | End 
Sent  | Time SentFromHere: 88.964800 | End 
Sent  | Time SentFromHere: 89.169497 | End 
Sent  | Time SentFromHere: 89.185969 | End 
Sent  | Time SentFromHere: 89.514800 | End 
Sent  | Time SentFromHere: 89.719497 | End 
Sent  | Time SentFromHere: 90.064800 | End 
Sent  | Time SentFromHere: 90.269497 | End 
Sent  | Time SentFromHere: 90.285969 | End 
Sent  | Time SentFromHere: 90.614800 | End 
Sent  | Time SentFromHere: 90.819497 | End 
Sent  | Time SentFromHere: 91.164800 | End 
Sent  | Time SentFromHere: 91.369497 | End 
Sent  | Time SentFromHere: 91.385969 | End 
Sent  | Time SentFromHere: 91.714800 | End 
Sent  | Time SentFromHere: 91.919497 | End 
Sent  | Time SentFromHere: 92.264800 | End 
Sent  | Time SentFromHere: 92.469497 | End 
Sent  | Time SentFromHere: 92.485969 | End 
Sent  | Time SentFromHere: 92.814800 | End 
Sent  | Time SentFromHere: 93.019497 | End 
Sent  | Time SentFromHere: 93.364800 | End 
Sent  | Time SentFromHere: 93.569497 | End 
Sent  | Time SentFromHere: 93.585969 | End 
Sent  | Time SentFromHere: 93.914800 | End 
Sent  | Time SentFromHere: 94.119497 | End 
Sent  | Time SentFromHere: 94.135969 | End 
Sent  | Time SentFromHere: 94.464800 | End 
Sent  | Time SentFromHere: 94.669497 | End 
Sent  | Time SentFromHere: 95.014800 | End 
Sent  | Time SentFromHere: 95.219497 | End 
Sent  | Time SentFromHere: 95.235969 | End 
Sent  | Time SentFromHere: 95.564800 | End 
Sent  | Time SentFromHere: 95.769497 | End 
Sent  | Time SentFromHere: 96.114800 | End 
Sent  | Time SentFromHere: 96.319497 | End 
Sent  | Time SentFromHere: 96.335969 | End 
Sent  | Time SentFromHere: 96.664800 | End 
Sent  | Time SentFromHere: 96.869497 | End 
Sent  | Time SentFromHere: 97.214800 | End 
Sent  | Time SentFromHere: 97.419497 | End 
Sent  | Time SentFromHere: 97.435969 | End 
Sent  | Time SentFromHere: 97.764800 | End 
Sent  | Time SentFromHere: 97.969497 | End 
Sent  | Time SentFromHere: 98.314800 | End 
Sent  | Time SentFromHere: 98.519497 | End 
Sent  | Time SentFromHere: 98.535969 | End 
Sent  | Time SentFromHere: 98.864800 | End 
Sent  | Time SentFromHere: 99.069497 | End 
Sent  | Time SentFromHere: 99.414800 | End 
Sent  | Time SentFromHere: 99.619497 | End 
Sent  | Time SentFromHere: 99.635969 | End 
Sent  | Time SentFromHere: 99.964800 | End 
