Sent  | Time SentFromHere: 1.664800 | End 
Sent  | Time SentFromHere: 1.819750 | End 
Sent  | Time SentFromHere: 2.214800 | End 
Sent  | Time SentFromHere: 3.969750 | End 
Sent  | Time SentFromHere: 7.564800 | End 
Sent  | Time SentFromHere: 8.114800 | End 
Sent  | Time SentFromHere: 8.664800 | End 
Sent  | Time SentFromHere: 8.697527 | End 
Sent  | Time SentFromHere: 8.711367 | End 
Sent  | Time SentFromHere: 8.739047 | End 
Sent  | Time SentFromHere: 8.752887 | End 
Sent  | Time SentFromHere: 8.780567 | End 
Sent  | Time SentFromHere: 8.820126 | End 
Sent  | Time SentFromHere: 9.214800 | End 
Sent  | Time SentFromHere: 9.233687 | End 
Sent  | Time SentFromHere: 9.247527 | End 
Sent  | Time SentFromHere: 9.275207 | End 
Sent  | Time SentFromHere: 9.289047 | End 
Sent  | Time SentFromHere: 9.316727 | End 
Sent  | Time SentFromHere: 9.330567 | End 
Sent  | Time SentFromHere: 9.370126 | End 
Sent  | Time SentFromHere: 9.764800 | End 
Sent  | Time SentFromHere: 9.788327 | End 
Sent  | Time SentFromHere: 11.519750 | End 
Sent  | Time SentFromHere: 11.914800 | End 
Sent  | Time SentFromHere: 11.938327 | End 
Sent  | Time SentFromHere: 11.966007 | End 
Sent  | Time SentFromHere: 11.979847 | End 
Sent  | Time SentFromHere: 15.284550 | End 
Sent  | Time SentFromHere: 15.414800 | End 
Sent  | Time SentFromHere: 15.433687 | End 
Sent  | Time SentFromHere: 15.447527 | End 
Sent  | Time SentFromHere: 15.461367 | End 
Sent  | Time SentFromHere: 15.489047 | End 
Sent  | Time SentFromHere: 15.502887 | End 
Sent  | Time SentFromHere: 15.516727 | End 
Sent  | Time SentFromHere: 15.530567 | End 
Sent  | Time SentFromHere: 15.834926 | End 
Sent  | Time SentFromHere: 17.384550 | End 
Sent  | Time SentFromHere: 18.969750 | End 
Sent  | Time SentFromHere: 20.569750 | End 
Sent  | Time SentFromHere: 20.714800 | End 
Sent  | Time SentFromHere: 20.733687 | End 
Sent  | Time SentFromHere: 20.747527 | End 
Sent  | Time SentFromHere: 20.775207 | End 
Sent  | Time SentFromHere: 20.789047 | End 
Sent  | Time SentFromHere: 20.802887 | End 
Sent  | Time SentFromHere: 20.830567 | End 
Sent  | Time SentFromHere: 22.864800 | End 
Sent  | Time SentFromHere: 29.814800 | End 
Sent  | Time SentFromHere: 31.414800 | End 
Sent  | Time SentFromHere: 31.569750 | End 
Sent  | Time SentFromHere: 31.600377 | End 
Sent  | Time SentFromHere: 31.628057 | End 
Sent  | Time SentFromHere: 31.655737 | End 
Sent  | Time SentFromHere: 31.669577 | End 
Sent  | Time SentFromHere: 31.711097 | End 
Sent  | Time SentFromHere: 31.738777 | End 
Sent  | Time SentFromHere: 31.794137 | End 
Sent  | Time SentFromHere: 31.807977 | End 
Sent  | Time SentFromHere: 31.863337 | End 
Sent  | Time SentFromHere: 31.964800 | End 
Sent  | Time SentFromHere: 31.967360 | End 
Sent  | Time SentFromHere: 31.987897 | End 
Sent  | Time SentFromHere: 32.001737 | End 
Sent  | Time SentFromHere: 32.070937 | End 
Sent  | Time SentFromHere: 32.140137 | End 
Sent  | Time SentFromHere: 32.167817 | End 
Sent  | Time SentFromHere: 32.181657 | End 
Sent  | Time SentFromHere: 32.209337 | End 
Sent  | Time SentFromHere: 32.223177 | End 
Sent  | Time SentFromHere: 32.259517 | End 
Sent  | Time SentFromHere: 32.318377 | End 
Sent  | Time SentFromHere: 32.332217 | End 
Sent  | Time SentFromHere: 32.359897 | End 
Sent  | Time SentFromHere: 32.373737 | End 
Sent  | Time SentFromHere: 32.442937 | End 
Sent  | Time SentFromHere: 32.456777 | End 
Sent  | Time SentFromHere: 32.470617 | End 
Sent  | Time SentFromHere: 32.484457 | End 
Sent  | Time SentFromHere: 32.517360 | End 
Sent  | Time SentFromHere: 32.581337 | End 
Sent  | Time SentFromHere: 32.622857 | End 
Sent  | Time SentFromHere: 32.636697 | End 
Sent  | Time SentFromHere: 32.650537 | End 
Sent  | Time SentFromHere: 32.678217 | End 
Sent  | Time SentFromHere: 33.719750 | End 
Sent  | Time SentFromHere: 33.778057 | End 
Sent  | Time SentFromHere: 33.819577 | End 
Sent  | Time SentFromHere: 33.847257 | End 
Sent  | Time SentFromHere: 33.864800 | End 
Sent  | Time SentFromHere: 34.269750 | End 
Sent  | Time SentFromHere: 34.300377 | End 
Sent  | Time SentFromHere: 34.314217 | End 
Sent  | Time SentFromHere: 34.341897 | End 
Sent  | Time SentFromHere: 34.355737 | End 
Sent  | Time SentFromHere: 34.369577 | End 
Sent  | Time SentFromHere: 34.397257 | End 
Sent  | Time SentFromHere: 34.417360 | End 
Sent  | Time SentFromHere: 34.438777 | End 
Sent  | Time SentFromHere: 34.452617 | End 
Sent  | Time SentFromHere: 34.480297 | End 
Sent  | Time SentFromHere: 34.507977 | End 
Sent  | Time SentFromHere: 34.549497 | End 
Sent  | Time SentFromHere: 34.563337 | End 
Sent  | Time SentFromHere: 36.014800 | End 
Sent  | Time SentFromHere: 37.614800 | End 
Sent  | Time SentFromHere: 37.805677 | End 
Sent  | Time SentFromHere: 39.369750 | End 
Sent  | Time SentFromHere: 39.514800 | End 
Sent  | Time SentFromHere: 39.533687 | End 
Sent  | Time SentFromHere: 39.547527 | End 
Sent  | Time SentFromHere: 39.561367 | End 
Sent  | Time SentFromHere: 40.190957 | End 
Sent  | Time SentFromHere: 40.314800 | End 
Sent  | Time SentFromHere: 41.914800 | End 
Sent  | Time SentFromHere: 41.947527 | End 
Sent  | Time SentFromHere: 41.961367 | End 
Sent  | Time SentFromHere: 43.940957 | End 
Sent  | Time SentFromHere: 45.269750 | End 
Sent  | Time SentFromHere: 47.014800 | End 
Sent  | Time SentFromHere: 47.033687 | End 
Sent  | Time SentFromHere: 47.047527 | End 
Sent  | Time SentFromHere: 47.061367 | End 
Sent  | Time SentFromHere: 47.075207 | End 
Sent  | Time SentFromHere: 47.102887 | End 
Sent  | Time SentFromHere: 47.116727 | End 
Sent  | Time SentFromHere: 47.419750 | End 
Sent  | Time SentFromHere: 49.019750 | End 
Sent  | Time SentFromHere: 52.219750 | End 
Sent  | Time SentFromHere: 52.364800 | End 
Sent  | Time SentFromHere: 53.214800 | End 
Sent  | Time SentFromHere: 53.233687 | End 
Sent  | Time SentFromHere: 53.247527 | End 
Sent  | Time SentFromHere: 53.289047 | End 
Sent  | Time SentFromHere: 53.316727 | End 
Sent  | Time SentFromHere: 53.369750 | End 
Sent  | Time SentFromHere: 53.764800 | End 
Sent  | Time SentFromHere: 53.919750 | End 
Sent  | Time SentFromHere: 54.314800 | End 
Sent  | Time SentFromHere: 54.625944 | End 
Sent  | Time SentFromHere: 54.639784 | End 
Sent  | Time SentFromHere: 54.653624 | End 
Sent  | Time SentFromHere: 54.667464 | End 
Sent  | Time SentFromHere: 54.695144 | End 
Sent  | Time SentFromHere: 54.864800 | End 
Sent  | Time SentFromHere: 57.014800 | End 
Sent  | Time SentFromHere: 57.230984 | End 
Sent  | Time SentFromHere: 57.244824 | End 
Sent  | Time SentFromHere: 57.258664 | End 
Sent  | Time SentFromHere: 57.300184 | End 
Sent  | Time SentFromHere: 57.314024 | End 
Sent  | Time SentFromHere: 57.318664 | End 
Sent  | Time SentFromHere: 57.564800 | End 
Sent  | Time SentFromHere: 57.583687 | End 
Sent  | Time SentFromHere: 57.597527 | End 
Sent  | Time SentFromHere: 57.625207 | End 
Sent  | Time SentFromHere: 57.719750 | End 
Sent  | Time SentFromHere: 58.114800 | End 
Sent  | Time SentFromHere: 58.269750 | End 
Sent  | Time SentFromHere: 59.869750 | End 
